restname,zipcode,inspdate,score,address,lat,longi,procdesc,facid,;
Bill Miller BBQ,78754,2013-05-10,91,"8700 E US 290 HWY WB
AUSTIN  TX 78754
(30.35337175500007  -97.65253989799999)",30.353371755,-97.652539898,Routine Inspection,2801889,;
Bill Miller BBQ,78754,2012-08-16,86,"8700 E US 290 HWY WB
AUSTIN  TX 78754
(30.35337175500007  -97.65253989799999)",30.353371755,-97.652539898,Routine Inspection,2801889,;
Bill Miller BBQ,78745,2014-10-20,80,"709 E BEN WHITE BLVD EB
AUSTIN  TX 78745
(30.206884239000033  -97.79564699899998)",30.206884239,-97.795646999,Routine Inspection,2800059,;
Bill Miller BBQ,78754,2013-12-30,72,"8700 E US 290 HWY WB
AUSTIN  TX 78754
(30.35337175500007  -97.65253989799999)",30.353371755,-97.652539898,Routine Inspection,2801889,;
Bill Miller BBQ,78745,2013-08-16,84,"709 E BEN WHITE BLVD EB
AUSTIN  TX 78745
(30.206884239000033  -97.79564699899998)",30.206884239,-97.795646999,Routine Inspection,2800059,;
Bill Miller BBQ,78757,2014-11-06,84,"8105 BURNET RD
AUSTIN  TX 78757
(30.359782627000072  -97.72983977199999)",30.359782627,-97.729839772,Routine Inspection,2800062,;
Bill Miller BBQ,78757,2013-09-10,89,"8105 BURNET RD
AUSTIN  TX 78757
(30.359782627000072  -97.72983977199999)",30.359782627,-97.729839772,Routine Inspection,2800062,;
Bill Miller BBQ,78757,2014-05-28,92,"8105 BURNET RD
AUSTIN  TX 78757
(30.359782627000072  -97.72983977199999)",30.359782627,-97.729839772,Routine Inspection,2800062,;
Bill Miller BBQ,78757,2013-01-11,88,"8105 BURNET RD
AUSTIN  TX 78757
(30.359782627000072  -97.72983977199999)",30.359782627,-97.729839772,Routine Inspection,2800062,;
Bill Miller BBQ,78745,2013-02-07,82,"709 E BEN WHITE BLVD EB
AUSTIN  TX 78745
(30.206884239000033  -97.79564699899998)",30.206884239,-97.795646999,Routine Inspection,2800059,;
Bill Miller BBQ,78754,2014-12-22,77,"8700 E US 290 HWY WB
AUSTIN  TX 78754
(30.35337175500007  -97.65253989799999)",30.353371755,-97.652539898,Routine Inspection,2801889,;
Bill Miller BBQ,78745,2012-08-03,83,"709 E BEN WHITE BLVD EB
AUSTIN  TX 78745
(30.206884239000033  -97.79564699899998)",30.206884239,-97.795646999,Routine Inspection,2800059,;
Bill Miller BBQ,78754,2014-06-25,76,"8700 E US 290 HWY WB
AUSTIN  TX 78754
(30.35337175500007  -97.65253989799999)",30.353371755,-97.652539898,Routine Inspection,2801889,;
Bill Miller's Bar-B-Q,78748,2013-06-11,61,"136 W SLAUGHTER LN
AUSTIN  TX 78748
(30.16727781800006  -97.78999003499996)",30.167277818,-97.789990035,Routine Inspection,2802445,;
Bill Miller's Bar-B-Q,78748,2014-02-10,92,"136 W SLAUGHTER LN
AUSTIN  TX 78748
(30.16727781800006  -97.78999003499996)",30.167277818,-97.789990035,Routine Inspection,2802445,;
Bill Miller's Bar-B-Q,78748,2015-02-23,86,"136 W SLAUGHTER LN
AUSTIN  TX 78748
(30.16727781800006  -97.78999003499996)",30.167277818,-97.789990035,Routine Inspection,2802445,;
Bill Miller's Bar-B-Q,78748,2012-04-05,86,"136 W SLAUGHTER LN
AUSTIN  TX 78748
(30.16727781800006  -97.78999003499996)",30.167277818,-97.789990035,Routine Inspection,2802445,;
Bill Miller's Bar-B-Q,78748,2012-11-09,79,"136 W SLAUGHTER LN
AUSTIN  TX 78748
(30.16727781800006  -97.78999003499996)",30.167277818,-97.789990035,Routine Inspection,2802445,;
Bill Miller's Bar-B-Q,78748,2013-06-25,100,"136 W SLAUGHTER LN
AUSTIN  TX 78748
(30.16727781800006  -97.78999003499996)",30.167277818,-97.789990035,1st Follow Up to Routine of 50 - 69,2802445,;
Bill Miller's Bar-B-Q,78748,2014-08-01,95,"136 W SLAUGHTER LN
AUSTIN  TX 78748
(30.16727781800006  -97.78999003499996)",30.167277818,-97.789990035,Routine Inspection,2802445,;
Billy's on Burnet,78756,2013-03-27,93,"2105 HANCOCK DR
AUSTIN  TX 78756
(30.32217675700008  -97.73966643099999)",30.322176757,-97.739666431,Routine Inspection,2802504,;
Billy's on Burnet,78756,2015-01-16,100,"2105 HANCOCK DR
AUSTIN  TX 78756
(30.32217675700008  -97.73966643099999)",30.322176757,-97.739666431,Routine Inspection,2802504,;
Billy's on Burnet,78756,2012-09-27,100,"2105 HANCOCK DR
AUSTIN  TX 78756
(30.32217675700008  -97.73966643099999)",30.322176757,-97.739666431,Routine Inspection,2802504,;
Billy's on Burnet,78756,2014-03-25,97,"2105 HANCOCK DR
AUSTIN  TX 78756
(30.32217675700008  -97.73966643099999)",30.322176757,-97.739666431,Routine Inspection,2802504,;
Biryani Pot Indian Cuisine,78758,2014-11-25,85,"12407 N MOPAC EXPY NB Unit 200
AUSTIN  TX 78758
(30.41756034100007  -97.70466126199995)",30.417560341,-97.704661262,Routine Inspection,11016302,;
Biryani Pot Indian Cuisine,78758,2014-06-03,73,"12407 N MOPAC EXPY NB Unit 200
AUSTIN  TX 78758
(30.41756034100007  -97.70466126199995)",30.417560341,-97.704661262,Routine Inspection,11016302,;
BJ's Restaurant & Brewhouse,78758,2014-12-16,94,"10515 N MOPAC EXPY NB
AUSTIN  TX 78758
(30.417285513000024  -97.70479216899997)",30.417285513,-97.704792169,Routine Inspection,10575343,;
BJ's Restaurant & Brewhouse,78758,2013-02-28,93,"10515 N MOPAC EXPY NB
AUSTIN  TX 78758
(30.417285513000024  -97.70479216899997)",30.417285513,-97.704792169,Routine Inspection,10575343,;
BJ's Restaurant & Brewhouse,78758,2014-06-12,89,"10515 N MOPAC EXPY NB
AUSTIN  TX 78758
(30.417285513000024  -97.70479216899997)",30.417285513,-97.704792169,Routine Inspection,10575343,;
BJ's Restaurant & Brewhouse,78758,2013-12-05,93,"10515 N MOPAC EXPY NB
AUSTIN  TX 78758
(30.417285513000024  -97.70479216899997)",30.417285513,-97.704792169,Routine Inspection,10575343,;
Blackbird & Henry  The,78705,2015-01-23,82,"3016 GUADALUPE ST
AUSTIN  TX 78705
(30.297696530000053  -97.74139600599995)",30.29769653,-97.741396006,Routine Inspection,11083103,;
BlackFinn Ameripub,78758,2014-12-30,88,"11410 CENTURY OAKS TER Bunit 100
AUSTIN  TX 78758
(30.40171877100005  -97.72630457099996)",30.401718771,-97.726304571,Routine Inspection,10885607,;
BlackFinn Ameripub,78758,2014-01-16,76,"11410 CENTURY OAKS TER Bunit 100
AUSTIN  TX 78758
(30.40171877100005  -97.72630457099996)",30.401718771,-97.726304571,Routine Inspection,10885607,;
BlackFinn Ameripub,78758,2014-08-05,82,"11410 CENTURY OAKS TER Bunit 100
AUSTIN  TX 78758
(30.40171877100005  -97.72630457099996)",30.401718771,-97.726304571,Routine Inspection,10885607,;
Blackheart  The,78701,2014-12-11,84,"86 RAINEY ST
AUSTIN  TX 78701
(30.259621682000045  -97.73847958099998)",30.259621682,-97.738479581,Routine Inspection,10727989,;
Blackheart  The,78701,2013-11-21,93,"86 RAINEY ST
AUSTIN  TX 78701
(30.259621682000045  -97.73847958099998)",30.259621682,-97.738479581,Routine Inspection,10727989,;
Blackheart  The,78701,2014-07-02,84,"86 RAINEY ST
AUSTIN  TX 78701
(30.259621682000045  -97.73847958099998)",30.259621682,-97.738479581,Routine Inspection,10727989,;
Blackheart  The,78701,2013-01-30,97,"86 RAINEY ST
AUSTIN  TX 78701
(30.259621682000045  -97.73847958099998)",30.259621682,-97.738479581,Routine Inspection,10727989,;
Blackshear Elementary,78702,2013-03-04,100,"1712 E 11TH ST
AUSTIN  TX 78702
(30.26673702200003  -97.72236146299997)",30.266737022,-97.722361463,Routine Inspection,2800346,;
Blackshear Elementary,78702,2014-03-21,80,"1712 E 11TH ST
AUSTIN  TX 78702
(30.26673702200003  -97.72236146299997)",30.266737022,-97.722361463,Routine Inspection,2800346,;
Blackshear Elementary,78702,2012-04-11,87,"1712 E 11TH ST
AUSTIN  TX 78702
(30.26673702200003  -97.72236146299997)",30.266737022,-97.722361463,Routine Inspection,2800346,;
Blackshear Elementary,78702,2012-10-08,100,"1712 E 11TH ST
AUSTIN  TX 78702
(30.26673702200003  -97.72236146299997)",30.266737022,-97.722361463,Routine Inspection,2800346,;
Blackshear Elementary,78702,2015-03-06,97,"1712 E 11TH ST
AUSTIN  TX 78702
(30.26673702200003  -97.72236146299997)",30.266737022,-97.722361463,Routine Inspection,2800346,;
Blackshear Elementary,78702,2013-09-05,100,"1712 E 11TH ST
AUSTIN  TX 78702
(30.26673702200003  -97.72236146299997)",30.266737022,-97.722361463,Routine Inspection,2800346,;
Blackshear Elementary,78702,2014-09-30,91,"1712 E 11TH ST
AUSTIN  TX 78702
(30.26673702200003  -97.72236146299997)",30.266737022,-97.722361463,Routine Inspection,2800346,;
Black Sheep Lodge,78704,2014-11-12,91,"2108 S LAMAR BLVD
AUSTIN  TX 78704
(30.24813688900008  -97.77110874499999)",30.248136889,-97.771108745,Routine Inspection,10251709,;
Black Sheep Lodge,78704,2013-11-13,87,"2108 S LAMAR BLVD
AUSTIN  TX 78704
(30.24813688900008  -97.77110874499999)",30.248136889,-97.771108745,Routine Inspection,10251709,;
Black Sheep Lodge,78704,2012-10-16,89,"2108 S LAMAR BLVD
AUSTIN  TX 78704
(30.24813688900008  -97.77110874499999)",30.248136889,-97.771108745,Routine Inspection,10251709,;
Black Sheep Lodge,78704,2012-05-01,79,"2108 S LAMAR BLVD
AUSTIN  TX 78704
(30.24813688900008  -97.77110874499999)",30.248136889,-97.771108745,Routine Inspection,10251709,;
Black Sheep Lodge,78704,2013-04-11,88,"2108 S LAMAR BLVD
AUSTIN  TX 78704
(30.24813688900008  -97.77110874499999)",30.248136889,-97.771108745,Routine Inspection,10251709,;
Black Star Co-Op Pub and Brewery,78757,2014-06-20,91,"7020 EASY WIND DR Unit 100
AUSTIN  TX 78757
(30.338549974000045  -97.71904310799994)",30.338549974,-97.719043108,Routine Inspection,10474096,;
Black Star Co-Op Pub and Brewery,78757,2013-09-27,93,"7020 EASY WIND DR Unit 100
AUSTIN  TX 78757
(30.338549974000045  -97.71904310799994)",30.338549974,-97.719043108,Routine Inspection,10474096,;
Black Star Co-Op Pub and Brewery,78757,2015-01-16,77,"7020 EASY WIND DR Unit 100
AUSTIN  TX 78757
(30.338549974000045  -97.71904310799994)",30.338549974,-97.719043108,Routine Inspection,10474096,;
Black Star Co-Op Pub and Brewery,78757,2012-07-06,82,"7020 EASY WIND DR Unit 100
AUSTIN  TX 78757
(30.338549974000045  -97.71904310799994)",30.338549974,-97.719043108,Routine Inspection,10474096,;
Black Walnut Cafe,78730,2015-01-14,88,"10817 FM 2222 RD
AUSTIN  TX 78730
(30.395616287000053  -97.84714551799999)",30.395616287,-97.847145518,Routine Inspection,11034123,;
Black Walnut Cafe,78730,2014-07-09,100,"10817 FM 2222 RD
AUSTIN  TX 78730
(30.395616287000053  -97.84714551799999)",30.395616287,-97.847145518,Routine Inspection,11034123,;
Blake Manor Food Mart,78653,2014-08-01,85,"17530 BLAKE MANOR RD
AUSTIN  TX 78653
(30.319306423000057  -97.54110407699994)",30.319306423,-97.541104077,Routine Inspection,10004691,;
Blake Manor Food Mart,78653,2014-02-19,78,"17530 BLAKE MANOR RD
AUSTIN  TX 78653
(30.319306423000057  -97.54110407699994)",30.319306423,-97.541104077,Routine Inspection,10004691,;
Blake Manor Food Mart,78653,2015-02-10,89,"17530 BLAKE MANOR RD
AUSTIN  TX 78653
(30.319306423000057  -97.54110407699994)",30.319306423,-97.541104077,Routine Inspection,10004691,;
Blake Manor Food Mart,78653,2013-02-12,85,"17530 BLAKE MANOR RD
AUSTIN  TX 78653
(30.319306423000057  -97.54110407699994)",30.319306423,-97.541104077,Routine Inspection,10004691,;
Blake Manor Food Mart,78653,2012-07-09,86,"17530 BLAKE MANOR RD
AUSTIN  TX 78653
(30.319306423000057  -97.54110407699994)",30.319306423,-97.541104077,Routine Inspection,10004691,;
Blanton Elementary,78723,2014-05-21,97,"5408 WESTMINSTER DR
AUSTIN  TX 78723
(30.306650912000066  -97.68965970499994)",30.306650912,-97.689659705,Routine Inspection,2800597,;
Blanton Elementary,78723,2012-10-16,97,"5408 WESTMINSTER DR
AUSTIN  TX 78723
(30.306650912000066  -97.68965970499994)",30.306650912,-97.689659705,Routine Inspection,2800597,;
Blanton Elementary,78723,2013-11-20,97,"5408 WESTMINSTER DR
AUSTIN  TX 78723
(30.306650912000066  -97.68965970499994)",30.306650912,-97.689659705,Routine Inspection,2800597,;
Blanton Elementary,78723,2013-05-20,92,"5408 WESTMINSTER DR
AUSTIN  TX 78723
(30.306650912000066  -97.68965970499994)",30.306650912,-97.689659705,Routine Inspection,2800597,;
Blanton Elementary,78723,2014-11-14,100,"5408 WESTMINSTER DR
AUSTIN  TX 78723
(30.306650912000066  -97.68965970499994)",30.306650912,-97.689659705,Routine Inspection,2800597,;
Blazer Tag,78745,2013-07-31,93,"1701 W BEN WHITE BLVD EB
AUSTIN  TX 78745
(30.206884239000033  -97.79564699899998)",30.206884239,-97.795646999,Routine Inspection,2801669,;
Blazer Tag,78745,2013-01-17,93,"1701 W BEN WHITE BLVD EB
AUSTIN  TX 78745
(30.206884239000033  -97.79564699899998)",30.206884239,-97.795646999,Routine Inspection,2801669,;
Blazer Tag,78745,2014-06-09,96,"1701 W BEN WHITE BLVD EB
AUSTIN  TX 78745
(30.206884239000033  -97.79564699899998)",30.206884239,-97.795646999,Routine Inspection,2801669,;
Blazer Tag,78745,2014-12-11,93,"1701 W BEN WHITE BLVD EB
AUSTIN  TX 78745
(30.206884239000033  -97.79564699899998)",30.206884239,-97.795646999,Routine Inspection,2801669,;
Blazer Tag,78745,2012-06-25,93,"1701 W BEN WHITE BLVD EB
AUSTIN  TX 78745
(30.206884239000033  -97.79564699899998)",30.206884239,-97.795646999,Routine Inspection,2801669,;
Blazier Elementary,78747,2015-03-12,97,"8601 VERTEX BLVD
AUSTIN  TX 78747
(30.15774110900003  -97.75239535799994)",30.157741109,-97.752395358,Routine Inspection,10066455,;
Blazier Elementary,78747,2013-11-12,100,"8601 VERTEX BLVD
AUSTIN  TX 78747
(30.15774110900003  -97.75239535799994)",30.157741109,-97.752395358,Routine Inspection,10066455,;
Blazier Elementary,78747,2014-10-28,100,"8601 VERTEX BLVD
AUSTIN  TX 78747
(30.15774110900003  -97.75239535799994)",30.157741109,-97.752395358,Routine Inspection,10066455,;
Blazier Elementary,78747,2012-05-10,100,"8601 VERTEX BLVD
AUSTIN  TX 78747
(30.15774110900003  -97.75239535799994)",30.157741109,-97.752395358,Routine Inspection,10066455,;
Blazier Elementary,78747,2013-05-16,100,"8601 VERTEX BLVD
AUSTIN  TX 78747
(30.15774110900003  -97.75239535799994)",30.157741109,-97.752395358,Routine Inspection,10066455,;
Blazier Elementary,78747,2014-05-01,100,"8601 VERTEX BLVD
AUSTIN  TX 78747
(30.15774110900003  -97.75239535799994)",30.157741109,-97.752395358,Routine Inspection,10066455,;
Blazier Elementary,78747,2012-11-08,100,"8601 VERTEX BLVD
AUSTIN  TX 78747
(30.15774110900003  -97.75239535799994)",30.157741109,-97.752395358,Routine Inspection,10066455,;
Blenders #2195,78752,2012-10-10,100,"6001 AIRPORT BLVD
AUSTIN  TX 78752
(30.325264873000037  -97.71595938499996)",30.325264873,-97.715959385,Routine Inspection,10491338,;
Blenders #2195,78752,2012-04-04,92,"6001 AIRPORT BLVD
AUSTIN  TX 78752
(30.325264873000037  -97.71595938499996)",30.325264873,-97.715959385,Routine Inspection,10491338,;
Blenders #2195,78752,2013-07-12,100,"6001 AIRPORT BLVD
AUSTIN  TX 78752
(30.325264873000037  -97.71595938499996)",30.325264873,-97.715959385,Routine Inspection,10491338,;
Blenders #2195,78752,2014-08-27,100,"6001 AIRPORT BLVD
AUSTIN  TX 78752
(30.325264873000037  -97.71595938499996)",30.325264873,-97.715959385,Routine Inspection,10491338,;
Blenders #2195,78752,2015-03-06,100,"6001 AIRPORT BLVD
AUSTIN  TX 78752
(30.325264873000037  -97.71595938499996)",30.325264873,-97.715959385,Routine Inspection,10491338,;
Blenders #2195,78752,2014-02-20,100,"6001 AIRPORT BLVD
AUSTIN  TX 78752
(30.325264873000037  -97.71595938499996)",30.325264873,-97.715959385,Routine Inspection,10491338,;
Blenders and Bowls,78701,2014-07-23,72,"206 E 4TH ST
AUSTIN  TX 78701
(30.26568729400003  -97.74166333599999)",30.265687294,-97.741663336,Routine Inspection,10745599,;
Blenders and Bowls,78701,2013-05-17,91,"206 E 4TH ST
AUSTIN  TX 78701
(30.26568729400003  -97.74166333599999)",30.265687294,-97.741663336,Routine Inspection,10745599,;
Blenders and Bowls,78701,2015-01-22,89,"206 E 4TH ST
AUSTIN  TX 78701
(30.26568729400003  -97.74166333599999)",30.265687294,-97.741663336,Routine Inspection,10745599,;
Blenders and Bowls,78701,2013-01-28,97,"206 E 4TH ST
AUSTIN  TX 78701
(30.26568729400003  -97.74166333599999)",30.265687294,-97.741663336,Routine Inspection,10745599,;
Blessings Beyond Daycare,78702,2014-10-06,97,"1182 NAVASOTA ST
AUSTIN  TX 78702
(30.27148442400005  -97.72758129999994)",30.271484424,-97.7275813,Routine Inspection,10960675,;
Blessings Beyond Daycare,78702,2015-03-11,87,"1182 NAVASOTA ST
AUSTIN  TX 78702
(30.27148442400005  -97.72758129999994)",30.271484424,-97.7275813,Routine Inspection,10960675,;
Blessings Beyond Daycare,78702,2014-04-01,84,"1182 NAVASOTA ST
AUSTIN  TX 78702
(30.27148442400005  -97.72758129999994)",30.271484424,-97.7275813,Routine Inspection,10960675,;
Blind Pig Pub,78701,2013-03-27,90,"317 E 6TH ST
AUSTIN  TX 78701
(30.267184108000038  -97.73976783199998)",30.267184108,-97.739767832,Routine Inspection,2801501,;
Blind Pig Pub,78701,2013-10-18,93,"317 E 6TH ST
AUSTIN  TX 78701
(30.267184108000038  -97.73976783199998)",30.267184108,-97.739767832,Routine Inspection,2801501,;
Blind Pig Pub,78701,2012-09-06,97,"317 E 6TH ST
AUSTIN  TX 78701
(30.267184108000038  -97.73976783199998)",30.267184108,-97.739767832,Routine Inspection,2801501,;
Blind Pig Pub,78701,2015-03-13,90,"317 E 6TH ST
AUSTIN  TX 78701
(30.267184108000038  -97.73976783199998)",30.267184108,-97.739767832,Routine Inspection,2801501,;
Blind Pig Pub,78701,2014-10-08,91,"317 E 6TH ST
AUSTIN  TX 78701
(30.267184108000038  -97.73976783199998)",30.267184108,-97.739767832,Routine Inspection,2801501,;
Blue Angel,78751,2013-09-16,95,"4001 N LAMAR BLVD
AUSTIN  TX 78751
(30.30791990700004  -97.74134949499995)",30.307919907,-97.741349495,Routine Inspection,10815073,;
Blue Angel,78751,2014-09-29,100,"4001 N LAMAR BLVD
AUSTIN  TX 78751
(30.30791990700004  -97.74134949499995)",30.307919907,-97.741349495,Routine Inspection,10815073,;
Blue Angel,78751,2014-03-27,95,"4001 N LAMAR BLVD
AUSTIN  TX 78751
(30.30791990700004  -97.74134949499995)",30.307919907,-97.741349495,Routine Inspection,10815073,;
Blue Baker,78759,2013-07-29,88,"10000 RESEARCH BLVD SB
AUSTIN  TX 78759
(30.39282891700003  -97.74696267999997)",30.392828917,-97.74696268,Routine Inspection,10758561,;
Blue Baker,78759,2014-05-29,97,"10000 RESEARCH BLVD SB
AUSTIN  TX 78759
(30.39282891700003  -97.74696267999997)",30.392828917,-97.74696268,Routine Inspection,10758561,;
Blue Baker,78759,2014-11-07,86,"10000 RESEARCH BLVD SB
AUSTIN  TX 78759
(30.39282891700003  -97.74696267999997)",30.392828917,-97.74696268,Routine Inspection,10758561,;
Bluebonnet Food Mart,78704,2014-12-02,80,"1701 BLUEBONNET LN
AUSTIN  TX 78704
(30.254733703000056  -97.77204554999997)",30.254733703,-97.77204555,Routine Inspection,10543229,;
Bluebonnet Food Mart,78704,2012-10-02,93,"1701 BLUEBONNET LN
AUSTIN  TX 78704
(30.254733703000056  -97.77204554999997)",30.254733703,-97.77204555,Routine Inspection,10543229,;
Bluebonnet Food Mart,78704,2012-04-05,88,"1701 BLUEBONNET LN
AUSTIN  TX 78704
(30.254733703000056  -97.77204554999997)",30.254733703,-97.77204555,Routine Inspection,10543229,;
Bluebonnet Food Mart,78704,2014-05-27,84,"1701 BLUEBONNET LN
AUSTIN  TX 78704
(30.254733703000056  -97.77204554999997)",30.254733703,-97.77204555,Routine Inspection,10543229,;
Bluebonnet Food Mart,78704,2013-10-04,81,"1701 BLUEBONNET LN
AUSTIN  TX 78704
(30.254733703000056  -97.77204554999997)",30.254733703,-97.77204555,Routine Inspection,10543229,;
Bluebonnet Food Mart,78704,2013-03-26,95,"1701 BLUEBONNET LN
AUSTIN  TX 78704
(30.254733703000056  -97.77204554999997)",30.254733703,-97.77204555,Routine Inspection,10543229,;
Bluebonnet Hill Golf,78724,2013-07-25,93,"9100 DECKER LN
AUSTIN  TX 78724
(30.31703642800005  -97.61136561299998)",30.317036428,-97.611365613,Routine Inspection,2800707,;
Bluebonnet Hill Golf,78724,2012-07-25,89,"9100 DECKER LN
AUSTIN  TX 78724
(30.31703642800005  -97.61136561299998)",30.317036428,-97.611365613,Routine Inspection,2800707,;
Bluebonnet Hill Golf,78724,2014-04-01,91,"9100 DECKER LN
AUSTIN  TX 78724
(30.31703642800005  -97.61136561299998)",30.317036428,-97.611365613,Routine Inspection,2800707,;
Bluebonnet Hill Golf,78724,2014-10-02,81,"9100 DECKER LN
AUSTIN  TX 78724
(30.31703642800005  -97.61136561299998)",30.317036428,-97.611365613,Routine Inspection,2800707,;
Bluebonnet Hill Golf,78724,2015-03-09,90,"9100 DECKER LN
AUSTIN  TX 78724
(30.31703642800005  -97.61136561299998)",30.317036428,-97.611365613,Routine Inspection,2800707,;
Bluebonnet Hill Golf,78724,2013-02-22,93,"9100 DECKER LN
AUSTIN  TX 78724
(30.31703642800005  -97.61136561299998)",30.317036428,-97.611365613,Routine Inspection,2800707,;
Bluebonnet School of Canyon Creek,78726,2014-07-29,100,"10321 BOULDER LN
AUSTIN  TX 78726
(30.42874554100007  -97.83880414899994)",30.428745541,-97.838804149,Routine Inspection,10793927,;
Bluebonnet School of Canyon Creek,78726,2015-01-22,89,"10321 BOULDER LN
AUSTIN  TX 78726
(30.42874554100007  -97.83880414899994)",30.428745541,-97.838804149,Routine Inspection,10793927,;
Bluebonnet School of Canyon Creek,78726,2013-09-06,100,"10321 BOULDER LN
AUSTIN  TX 78726
(30.42874554100007  -97.83880414899994)",30.428745541,-97.838804149,Routine Inspection,10793927,;
Bluebonnet School of Canyon Creek,78726,2014-03-11,96,"10321 BOULDER LN
AUSTIN  TX 78726
(30.42874554100007  -97.83880414899994)",30.428745541,-97.838804149,Routine Inspection,10793927,;
Bluebonnet Trail Elementary,78754,2013-11-19,100,"11316 FARMHAVEN RD
AUSTIN  TX 78754
(30.35095960500007  -97.61782069499998)",30.350959605,-97.617820695,Routine Inspection,2800920,;
Bluebonnet Trail Elementary,78754,2013-05-22,97,"11316 FARMHAVEN RD
AUSTIN  TX 78754
(30.35095960500007  -97.61782069499998)",30.350959605,-97.617820695,Routine Inspection,2800920,;
Bluebonnet Trail Elementary,78754,2014-04-01,100,"11316 FARMHAVEN RD
AUSTIN  TX 78754
(30.35095960500007  -97.61782069499998)",30.350959605,-97.617820695,Routine Inspection,2800920,;
Bluebonnet Trail Elementary,78754,2012-09-07,92,"11316 FARMHAVEN RD
AUSTIN  TX 78754
(30.35095960500007  -97.61782069499998)",30.350959605,-97.617820695,Routine Inspection,2800920,;
Bluebonnet Trail Elementary,78754,2014-09-09,100,"11316 FARMHAVEN RD
AUSTIN  TX 78754
(30.35095960500007  -97.61782069499998)",30.350959605,-97.617820695,Routine Inspection,2800920,;
Blue Dahlia Bistro,78702,2013-01-15,85,"1115 E 11TH ST
AUSTIN  TX 78702
(30.26894479400005  -97.72868979499998)",30.268944794,-97.728689795,Routine Inspection,2802522,;
Blue Dahlia Bistro,78702,2015-01-27,79,"1115 E 11TH ST
AUSTIN  TX 78702
(30.26894479400005  -97.72868979499998)",30.268944794,-97.728689795,Routine Inspection,2802522,;
Blue Dahlia Bistro,78702,2012-07-18,81,"1115 E 11TH ST
AUSTIN  TX 78702
(30.26894479400005  -97.72868979499998)",30.268944794,-97.728689795,Routine Inspection,2802522,;
Blue Dahlia Bistro,78702,2014-07-07,85,"1115 E 11TH ST
AUSTIN  TX 78702
(30.26894479400005  -97.72868979499998)",30.268944794,-97.728689795,Routine Inspection,2802522,;
Blue Dahlia Bistro,78702,2013-06-18,80,"1115 E 11TH ST
AUSTIN  TX 78702
(30.26894479400005  -97.72868979499998)",30.268944794,-97.728689795,Routine Inspection,2802522,;
Blue Moon Rock n Blues,78704,2014-02-10,93,"2200 S IH 35 SVRD SB
AUSTIN  TX 78704
(30.242782675000058  -97.76555783599997)",30.242782675,-97.765557836,Routine Inspection,10810499,;
Blue Moon Rock n Blues,78704,2013-07-08,78,"2200 S IH 35 SVRD SB
AUSTIN  TX 78704
(30.242782675000058  -97.76555783599997)",30.242782675,-97.765557836,Routine Inspection,10810499,;
Blue Moon Rock n Blues,78704,2015-01-13,77,"2200 S IH 35 SVRD SB
AUSTIN  TX 78704
(30.242782675000058  -97.76555783599997)",30.242782675,-97.765557836,Routine Inspection,10810499,;
Blue Note Bakery,78745,2013-08-09,95,"4201 S CONGRESS AVE Unit 101
AUSTIN  TX 78745
(30.221084769000072  -97.76504428599998)",30.221084769,-97.765044286,Routine Inspection,10188781,;
Blue Note Bakery,78745,2012-08-01,100,"4201 S CONGRESS AVE Unit 101
AUSTIN  TX 78745
(30.221084769000072  -97.76504428599998)",30.221084769,-97.765044286,Routine Inspection,10188781,;
Blue Note Bakery,78745,2014-05-19,86,"4201 S CONGRESS AVE Unit 101
AUSTIN  TX 78745
(30.221084769000072  -97.76504428599998)",30.221084769,-97.765044286,Routine Inspection,10188781,;
Blue Note Bakery,78745,2014-12-04,87,"4201 S CONGRESS AVE Unit 101
AUSTIN  TX 78745
(30.221084769000072  -97.76504428599998)",30.221084769,-97.765044286,Routine Inspection,10188781,;
Blue Note Bakery,78745,2013-01-30,100,"4201 S CONGRESS AVE Unit 101
AUSTIN  TX 78745
(30.221084769000072  -97.76504428599998)",30.221084769,-97.765044286,Routine Inspection,10188781,;
Blue Ribbon Barbecue  Inc.,78701,2013-04-22,72,"120 E 4TH ST
AUSTIN  TX 78701
(30.26588663800004  -97.74242268899997)",30.265886638,-97.742422689,Routine Inspection,10455960,;
Blue Ribbon Barbecue  Inc.,78701,2012-10-25,94,"120 E 4TH ST
AUSTIN  TX 78701
(30.26588663800004  -97.74242268899997)",30.265886638,-97.742422689,Routine Inspection,10455960,;
Blue Ribbon Barbecue  Inc.,78701,2014-11-10,70,"120 E 4TH ST
AUSTIN  TX 78701
(30.26588663800004  -97.74242268899997)",30.265886638,-97.742422689,Routine Inspection,10455960,;
Blue Ribbon Barbecue  Inc.,78701,2014-05-12,72,"120 E 4TH ST
AUSTIN  TX 78701
(30.26588663800004  -97.74242268899997)",30.265886638,-97.742422689,Routine Inspection,10455960,;
Blue Star Cafe,78756,2015-01-14,97,"4800 BURNET RD Bldg C
AUSTIN  TX 78756
(30.31878674400008  -97.73946593399995)",30.318786744,-97.739465934,Routine Inspection,2802981,;
Blue Star Cafe,78756,2013-01-10,90,"4800 BURNET RD Bldg C
AUSTIN  TX 78756
(30.31878674400008  -97.73946593399995)",30.318786744,-97.739465934,Routine Inspection,2802981,;
Blue Star Cafe,78756,2014-03-13,86,"4800 BURNET RD Bldg C
AUSTIN  TX 78756
(30.31878674400008  -97.73946593399995)",30.318786744,-97.739465934,Routine Inspection,2802981,;
